date,code,open,high,low,close,preclose,volume,amount,pctChg
2019-03-29,sh.000300,3739.7730,3876.3790,3739.7730,3872.3410,3728.3950,21563910400,283022299136.0000,3.860800
2019-04-01,sh.000300,3901.1690,3982.9090,3901.1690,3973.9280,3872.3410,27138270464,340799401984.0000,2.623400
2019-04-02,sh.000300,3986.3440,3988.0970,3956.5050,3971.2850,3973.9280,22600034048,281892057088.0000,-0.066500
2019-04-03,sh.000300,3947.8690,4026.4970,3939.7830,4022.1560,3971.2850,23191736832,284826497024.0000,1.281000
2019-04-04,sh.000300,4039.7410,4072.1130,4021.7050,4062.2300,4022.1560,26041093888,313539432448.0000,0.996300
2019-04-08,sh.000300,4097.1020,4122.6030,4017.4880,4057.2280,4062.2300,26750557696,324670451712.0000,-0.123100
2019-04-09,sh.000300,4063.8130,4084.2430,4038.2820,4075.4300,4057.2280,18295680768,243187912704.0000,0.448600
2019-04-10,sh.000300,4062.4420,4115.3780,4035.4740,4085.8470,4075.4300,19468761344,278282027008.0000,0.255600
2019-04-11,sh.000300,4083.4610,4097.1240,3990.2390,3997.5770,4085.8470,16904964096,236259155968.0000,-2.160400
2019-04-12,sh.000300,3986.7820,4006.9330,3961.4640,3988.6160,3997.5770,13586211840,178795937792.0000,-0.224200
2019-04-15,sh.000300,4056.4910,4085.3880,3974.2260,3975.5240,3988.6160,18264557056,236298723328.0000,-0.328200
2019-04-16,sh.000300,3958.0960,4085.7890,3943.4870,4085.7890,3975.5240,20204196608,250569207808.0000,2.773600
2019-04-17,sh.000300,4080.7170,4106.6150,4057.5030,4087.2390,4085.7890,18036711680,228824428544.0000,0.035500
2019-04-18,sh.000300,4085.1140,4094.0530,4056.2350,4072.0750,4087.2390,14656212224,187812687872.0000,-0.371000
2019-04-19,sh.000300,4076.2950,4120.6350,4046.2040,4120.6070,4072.0750,15079491072,194701692928.0000,1.191800
2019-04-22,sh.000300,4125.9710,4126.0900,4015.4740,4025.6100,4120.6070,18935374592,244380549120.0000,-2.305400
2019-04-23,sh.000300,4021.6270,4061.0850,4005.2830,4019.0050,4025.6100,15561165056,204121505792.0000,-0.164100
2019-04-24,sh.000300,4033.6290,4044.3370,3967.8050,4030.0880,4019.0050,14549869568,186497961984.0000,0.275800
2019-04-25,sh.000300,4013.6020,4022.5630,3938.3250,3941.8160,4030.0880,15972207104,197530996736.0000,-2.190300
2019-04-26,sh.000300,3921.8900,3943.8330,3887.2520,3889.2740,3941.8160,14200806912,186572136448.0000,-1.332900
2019-04-29,sh.000300,3896.5820,3953.2280,3875.4520,3900.3330,3889.2740,15387092736,203946553344.0000,0.284300
2019-04-30,sh.000300,3887.1790,3923.1080,3885.1470,3913.2110,3900.3330,11623337728,161665925120.0000,0.330200
2019-05-06,sh.000300,3775.0760,3791.6110,3647.1400,3684.6160,3913.2110,19747288320,254115401728.0000,-5.841600
2019-05-07,sh.000300,3702.2650,3738.1760,3671.8340,3720.6680,3684.6160,13284765440,183659159552.0000,0.978400
2019-05-08,sh.000300,3648.5480,3722.9320,3642.4980,3667.4570,3720.6680,11286735616,145058488320.0000,-1.430100
2019-05-09,sh.000300,3637.3460,3656.8960,3584.8220,3599.7000,3667.4570,10103739392,141829095424.0000,-1.847500
2019-05-10,sh.000300,3643.0550,3732.9230,3589.2900,3730.4510,3599.7000,14800384768,195067170816.0000,3.632300
2019-05-13,sh.000300,3675.7590,3702.9010,3658.0000,3668.7250,3730.4510,10339185920,135053926400.0000,-1.654600
2019-05-14,sh.000300,3630.4380,3683.2610,3630.4380,3645.1500,3668.7250,10231345920,135262867456.0000,-0.642600
2019-05-15,sh.000300,3674.9930,3741.0400,3674.9930,3727.0920,3645.1500,11016176896,152534548480.0000,2.248000
2019-05-16,sh.000300,3720.0390,3745.1400,3707.9030,3743.9630,3727.0920,11625827328,139851939840.0000,0.452700
2019-05-17,sh.000300,3744.8750,3745.3550,3637.5820,3648.7600,3743.9630,12845324544,154092351488.0000,-2.542800
2019-05-20,sh.000300,3635.7350,3644.5000,3583.8320,3617.7920,3648.7600,10896347648,134194262016.0000,-0.848700
2019-05-21,sh.000300,3619.4360,3690.0880,3610.6810,3666.7760,3617.7920,11102291968,133071380480.0000,1.354000
2019-05-22,sh.000300,3663.1530,3679.2720,3634.7470,3649.3790,3666.7760,9834612736,121775243264.0000,-0.474400
2019-05-23,sh.000300,3629.5280,3631.4740,3578.1120,3583.9640,3649.3790,9989778176,125611970560.0000,-1.792500
2019-05-24,sh.000300,3584.9010,3623.3900,3580.7850,3593.9130,3583.9640,8093404928,101337497600.0000,0.277600
2019-05-27,sh.000300,3592.6020,3648.0260,3556.2560,3637.1970,3593.9130,10883087104,133399052288.0000,1.204400
2019-05-28,sh.000300,3633.0180,3683.2300,3627.7870,3672.2600,3637.1970,11788624128,148966334464.0000,0.964000
2019-05-29,sh.000300,3642.5410,3693.2270,3637.3480,3663.9090,3672.2600,9335544064,120002035712.0000,-0.227400
2019-05-30,sh.000300,3648.8490,3650.9710,3612.6240,3641.1830,3663.9090,9420256000,112864079872.0000,-0.620300
2019-05-31,sh.000300,3640.9960,3668.1790,3627.5440,3629.7890,3641.1830,8922226688,108264202240.0000,-0.312900
2019-06-03,sh.000300,3640.6120,3672.8130,3613.1270,3632.0120,3629.7890,10072317952,123902447616.0000,0.061200
2019-06-04,sh.000300,3632.5600,3636.1280,3584.4610,3598.4660,3632.0120,8709709312,109467238400.0000,-0.923600
2019-06-05,sh.000300,3627.7940,3634.4530,3593.9510,3597.1050,3598.4660,8864201984,114634227712.0000,-0.037800
2019-06-06,sh.000300,3601.0350,3601.0350,3557.0160,3564.6770,3597.1050,8553440256,104367267840.0000,-0.901500
2019-06-10,sh.000300,3578.0080,3623.7300,3568.2780,3610.7430,3564.6770,9237506048,117346607104.0000,1.292300
2019-06-11,sh.000300,3617.5230,3723.1410,3617.5230,3719.2750,3610.7430,14348280576,180899074048.0000,3.005800
2019-06-12,sh.000300,3706.8630,3711.8790,3683.9390,3691.0950,3719.2750,11917885184,132296097792.0000,-0.757700
2019-06-13,sh.000300,3689.5830,3697.5910,3654.2740,3685.3930,3691.0950,9633171712,110459904000.0000,-0.154500
2019-06-14,sh.000300,3690.4760,3709.6520,3650.9090,3654.8790,3685.3930,10181700352,116584259584.0000,-0.828000
2019-06-17,sh.000300,3654.4430,3683.7740,3645.4980,3654.8240,3654.8790,7297667840,93092581376.0000,-0.001500
2019-06-18,sh.000300,3661.1290,3675.6450,3638.7800,3667.6180,3654.8240,7069226496,89472839680.0000,0.350100
2019-06-19,sh.000300,3761.3380,3771.3470,3715.1330,3715.9380,3667.6180,12559571456,172574179328.0000,1.317500
2019-06-20,sh.000300,3718.9410,3845.7910,3717.1850,3828.5180,3715.9380,16887207424,227726983168.0000,3.029700
2019-06-21,sh.000300,3832.7320,3856.0850,3817.3060,3833.9380,3828.5180,15363515392,199961616384.0000,0.141600
2019-06-24,sh.000300,3836.3050,3853.5450,3819.7690,3841.2650,3833.9380,10008462080,143644733440.0000,0.191100
2019-06-25,sh.000300,3837.4250,3838.0570,3755.0090,3801.3090,3841.2650,12407591168,169358794752.0000,-1.040200
2019-06-26,sh.000300,3779.5120,3809.7580,3771.7160,3794.3310,3801.3090,8182028288,112106860544.0000,-0.183600
2019-06-27,sh.000300,3807.5370,3854.0800,3805.8320,3834.8170,3794.3310,10531635712,156483420160.0000,1.067000
2019-06-28,sh.000300,3832.0590,3835.2320,3803.0540,3825.5870,3834.8170,8476613888,116512051200.0000,-0.240700
2019-07-01,sh.000300,3899.3310,3936.6680,3886.9090,3935.8110,3825.5870,15837033984,217470251008.0000,2.881200
2019-07-02,sh.000300,3931.0480,3942.4250,3918.9370,3937.1690,3935.8110,13186349568,173997043712.0000,0.034500
2019-07-03,sh.000300,3927.4360,3927.4360,3878.8400,3893.5340,3937.1690,11199260416,163145732096.0000,-1.108300
2019-07-04,sh.000300,3895.1970,3906.8890,3854.6930,3873.1010,3893.5340,9934225664,142669254656.0000,-0.524800
2019-07-05,sh.000300,3875.3730,3900.3090,3857.9280,3893.2020,3873.1010,7400652800,116236521472.0000,0.519000
2019-07-08,sh.000300,3875.7540,3875.7540,3775.0250,3802.7890,3893.2020,10953908736,147198418944.0000,-2.322300
2019-07-09,sh.000300,3798.0950,3811.0990,3774.7640,3793.1290,3802.7890,7484273152,113147604992.0000,-0.254000
2019-07-10,sh.000300,3807.9490,3810.3960,3774.2300,3786.7390,3793.1290,7283394816,101355479040.0000,-0.168500
2019-07-11,sh.000300,3806.1850,3830.7380,3774.4130,3785.2210,3786.7390,7531196416,113674616832.0000,-0.040100
2019-07-12,sh.000300,3783.0730,3820.2350,3774.5220,3808.7310,3785.2210,7546596608,107007922176.0000,0.621100
2019-07-15,sh.000300,3792.6400,3844.8680,3745.8540,3824.1870,3808.7310,10120522240,142493044736.0000,0.405800
2019-07-16,sh.000300,3819.2470,3828.3250,3799.8660,3806.8440,3824.1870,8073095168,108449681408.0000,-0.453500
2019-07-17,sh.000300,3800.1060,3820.2710,3787.8970,3804.6380,3806.8440,9518388480,116766781440.0000,-0.057900
2019-07-18,sh.000300,3793.1890,3793.3910,3767.9950,3768.4010,3804.6380,8749644544,111669366784.0000,-0.952400
2019-07-19,sh.000300,3787.5070,3828.1510,3787.5070,3807.9550,3768.4010,8808614912,117797527552.0000,1.049600
2019-07-22,sh.000300,3813.5020,3816.5380,3765.4420,3781.6830,3807.9550,9210137600,117810446336.0000,-0.689900
2019-07-23,sh.000300,3783.5410,3792.9640,3768.7610,3789.9130,3781.6830,7131334656,103866609664.0000,0.217600
2019-07-24,sh.000300,3803.5860,3840.0570,3803.5730,3819.8320,3789.9130,9094068480,129940586496.0000,0.789400
2019-07-25,sh.000300,3821.3890,3851.0660,3812.9530,3851.0660,3819.8320,9374041600,125899501568.0000,0.817700
2019-07-26,sh.000300,3835.2280,3863.5870,3832.5220,3858.5680,3851.0660,8325929984,110929727488.0000,0.194800
2019-07-29,sh.000300,3857.9390,3862.7460,3842.4260,3854.2700,3858.5680,8481436928,111679107072.0000,-0.111400
2019-07-30,sh.000300,3861.5690,3890.7290,3861.5690,3870.3170,3854.2700,9412395520,120480280576.0000,0.416300
2019-07-31,sh.000300,3856.7450,3856.7450,3830.0910,3835.3580,3870.3170,8215115520,111083892736.0000,-0.903300
2019-08-01,sh.000300,3819.3240,3831.2640,3791.5460,3803.4690,3835.3580,8411418112,117649162240.0000,-0.831400
2019-08-02,sh.000300,3729.1300,3754.5320,3720.0580,3747.4370,3803.4690,10833589760,141874786304.0000,-1.473200
2019-08-05,sh.000300,3724.4090,3739.5030,3675.6880,3675.6880,3747.4370,10132598016,133061099520.0000,-1.914600
2019-08-06,sh.000300,3609.1110,3649.8950,3575.8620,3636.3280,3675.6880,12983387136,167267479552.0000,-1.070800
2019-08-07,sh.000300,3654.6320,3659.0770,3621.4310,3621.4310,3636.3280,8423871488,108667666432.0000,-0.409700
2019-08-08,sh.000300,3651.3570,3675.4600,3646.9380,3669.2930,3621.4310,8845770752,114981617664.0000,1.321600
2019-08-09,sh.000300,3686.7490,3689.1770,3628.1160,3633.5290,3669.2930,8529558016,116355690496.0000,-0.974700
2019-08-12,sh.000300,3647.8660,3699.1040,3643.3160,3699.1040,3633.5290,8208305664,121129345024.0000,1.804700
2019-08-13,sh.000300,3675.5860,3686.4300,3658.0120,3665.7510,3699.1040,7650030336,103764320256.0000,-0.901700
2019-08-14,sh.000300,3712.0650,3717.5570,3680.6080,3682.4010,3665.7510,9120259072,128301670400.0000,0.454200
2019-08-15,sh.000300,3618.0090,3694.2980,3612.1100,3694.0000,3682.4010,8859883264,119241080832.0000,0.315000
2019-08-16,sh.000300,3697.9400,3738.0960,3687.0750,3710.5380,3694.0000,8831916800,132696911872.0000,0.447700
2019-08-19,sh.000300,3736.0340,3791.0940,3720.6890,3791.0940,3710.5380,13932701184,195448938496.0000,2.171000
2019-08-20,sh.000300,3786.0260,3799.8970,3778.7300,3787.7320,3791.0940,10860208896,149115342848.0000,-0.088700
2019-08-21,sh.000300,3778.3090,3792.5950,3775.4470,3781.7570,3787.7320,8229988096,121688506368.0000,-0.157700
2019-08-22,sh.000300,3793.8550,3797.3290,3771.2040,3793.5060,3781.7570,8580779264,120708136960.0000,0.310700
2019-08-23,sh.000300,3796.8820,3829.3600,3788.0340,3820.8630,3793.5060,8795458304,137802153984.0000,0.721200
2019-08-26,sh.000300,3756.3610,3778.8660,3753.1640,3765.9100,3820.8630,9385926912,142350987264.0000,-1.438200
2019-08-27,sh.000300,3791.4580,3848.2350,3790.8730,3816.9450,3765.9100,12473147904,181748785152.0000,1.355200
2019-08-28,sh.000300,3818.8120,3822.5880,3790.1380,3802.5840,3816.9450,8875081216,137667276800.0000,-0.376200
2019-08-29,sh.000300,3805.4940,3808.5950,3774.3960,3790.1860,3802.5840,8408338688,126475677696.0000,-0.326000
2019-08-30,sh.000300,3816.6780,3828.9690,3778.9180,3799.5860,3790.1860,9669515008,152408670208.0000,0.248000
2019-09-02,sh.000300,3803.6890,3855.7760,3799.8160,3848.3190,3799.5860,11028934912,164994457600.0000,1.282600
2019-09-03,sh.000300,3852.5790,3856.6810,3833.7570,3853.6100,3848.3190,9771463168,146270633984.0000,0.137500
2019-09-04,sh.000300,3848.6480,3886.0010,3846.4210,3886.0010,3853.6100,12662861568,176839745536.0000,0.840500
2019-09-05,sh.000300,3909.2080,3970.0030,3909.2080,3925.3230,3886.0010,18165623040,244681224192.0000,1.011900
2019-09-06,sh.000300,3946.6850,3948.5390,3922.3360,3948.5070,3925.3230,12188237568,181718269952.0000,0.590600
2019-09-09,sh.000300,3980.9570,3985.2390,3954.8750,3972.9480,3948.5070,14680975360,209545388032.0000,0.619000
2019-09-10,sh.000300,3976.8690,3976.9220,3938.7440,3959.2650,3972.9480,13088938496,184494350336.0000,-0.344400
2019-09-11,sh.000300,3969.6750,3971.2230,3922.9530,3930.0990,3959.2650,13159487488,190165008384.0000,-0.736600
2019-09-12,sh.000300,3944.6910,3975.9310,3933.4360,3972.3790,3930.0990,11024127232,156750651392.0000,1.075800
2019-09-16,sh.000300,3981.3610,3982.2040,3943.3730,3957.7150,3972.3790,11025980416,154736553984.0000,-0.369100
2019-09-17,sh.000300,3947.1570,3947.1570,3879.4850,3891.2200,3957.7150,11369431808,154899300352.0000,-1.680100
2019-09-18,sh.000300,3902.9940,3923.1460,3902.5100,3910.0830,3891.2200,8205615104,130159558656.0000,0.484800
2019-09-19,sh.000300,3923.9630,3924.3820,3897.0660,3924.3820,3910.0830,8598423808,127421792256.0000,0.365700
2019-09-20,sh.000300,3933.4590,3942.2240,3921.4120,3935.6510,3924.3820,10345595392,153162588160.0000,0.287100
2019-09-23,sh.000300,3925.1850,3925.1850,3868.2140,3890.6610,3935.6510,9403622400,139223506944.0000,-1.143100
2019-09-24,sh.000300,3895.8660,3927.0110,3886.1400,3901.0750,3890.6610,8778322944,142341398528.0000,0.267700
2019-09-25,sh.000300,3887.5540,3889.8390,3867.2270,3870.9830,3901.0750,8952083456,133224464384.0000,-0.771400
2019-09-26,sh.000300,3884.7020,3890.7450,3840.2470,3841.1380,3870.9830,10269830144,150806749184.0000,-0.771000
2019-09-27,sh.000300,3843.4580,3859.5000,3832.2460,3852.6530,3841.1380,7400394752,109130485760.0000,0.299800
2019-09-30,sh.000300,3842.0740,3857.2310,3813.5490,3814.5280,3852.6530,6593131264,100487270400.0000,-0.989600
2019-10-08,sh.000300,3818.5890,3861.6420,3818.5890,3837.6790,3814.5280,7665786112,118365683712.0000,0.606900
2019-10-09,sh.000300,3822.6060,3845.3400,3805.0670,3843.2390,3837.6790,7585451264,112406208512.0000,0.144900
2019-10-10,sh.000300,3838.4860,3877.1420,3829.4320,3874.6390,3843.2390,7922269440,127474044928.0000,0.817000
2019-10-11,sh.000300,3885.5190,3922.3690,3868.8410,3911.7250,3874.6390,9341257728,139817299968.0000,0.957200
2019-10-14,sh.000300,3944.8590,3983.8110,3934.7320,3953.2410,3911.7250,12239361024,167857131520.0000,1.061300
2019-10-15,sh.000300,3953.1640,3953.1640,3928.1510,3936.2490,3953.2410,8527394816,125117108224.0000,-0.429800
2019-10-16,sh.000300,3939.2760,3964.0450,3919.0160,3922.6850,3936.2490,8322970624,128558534656.0000,-0.344600
2019-10-17,sh.000300,3929.3860,3935.8120,3913.9170,3925.2210,3922.6850,6486374400,99991851008.0000,0.064600
2019-10-18,sh.000300,3935.4190,3940.5400,3864.9650,3869.3770,3925.2210,8232113920,122186928128.0000,-1.422700
2019-10-21,sh.000300,3865.3430,3884.7440,3856.0370,3880.8390,3869.3770,7418291712,110858235904.0000,0.296200
2019-10-22,sh.000300,3896.3140,3897.4350,3870.5480,3895.8800,3880.8390,6891856640,102843371520.0000,0.387600
2019-10-23,sh.000300,3892.6760,3901.4240,3862.1960,3871.0840,3895.8800,7019862528,99733598208.0000,-0.636500
2019-10-24,sh.000300,3877.9230,3890.1950,3852.5820,3870.6670,3871.0840,7133457408,105096949760.0000,-0.010800
2019-10-25,sh.000300,3871.7680,3899.7220,3849.0330,3896.7920,3870.6670,7745361920,126677483520.0000,0.674900
2019-10-28,sh.000300,3904.9820,3927.7950,3897.8170,3926.5850,3896.7920,9740602112,150762201088.0000,0.764600
2019-10-29,sh.000300,3929.7070,3932.3740,3910.2260,3910.2260,3926.5850,8225707520,139611418624.0000,-0.416600
2019-10-30,sh.000300,3904.7170,3908.0990,3883.4460,3891.2250,3910.2260,7787292416,122610503680.0000,-0.485900
2019-10-31,sh.000300,3906.8590,3907.1500,3878.8750,3886.7510,3891.2250,8671453952,135012425728.0000,-0.115000
2019-11-01,sh.000300,3883.8080,3956.0790,3876.4160,3952.3870,3886.7510,10068961280,151471063040.0000,1.688711
2019-11-04,sh.000300,3964.0050,3985.3570,3964.0050,3978.1210,3952.3870,10419385600,154485362688.0000,0.651100
2019-11-05,sh.000300,3982.1150,4030.6380,3970.8660,4002.8120,3978.1210,11291187968,163317854208.0000,0.620670
2019-11-06,sh.000300,4006.3270,4007.5010,3973.7760,3984.8810,4002.8120,9731295232,139859763200.0000,-0.447960
2019-11-07,sh.000300,3984.5520,4005.3820,3975.5470,3991.8740,3984.8810,8725489920,117751554048.0000,0.175488
2019-11-08,sh.000300,4017.6740,4022.0360,3971.5720,3973.0100,3991.8740,9710694912,139026673664.0000,-0.472560
2019-11-11,sh.000300,3948.6180,3948.6180,3897.5500,3902.9780,3973.0100,9415561984,130330083328.0000,-1.762694
2019-11-12,sh.000300,3905.9580,3914.8820,3877.7390,3903.6880,3902.9780,7654306816,108828237824.0000,0.018191
2019-11-13,sh.000300,3905.2830,3908.4190,3882.4310,3899.9810,3903.6880,7674907904,112057147392.0000,-0.094961
2019-11-14,sh.000300,3905.9280,3916.9450,3895.1410,3905.8570,3899.9810,8700844544,119791566848.0000,0.150667
2019-11-15,sh.000300,3908.4890,3915.1040,3877.0890,3877.0890,3905.8570,8373091584,115423019008.0000,-0.736535
2019-11-18,sh.000300,3874.4400,3913.1020,3868.3160,3907.9290,3877.0890,7664599296,107085819904.0000,0.795442
2019-11-19,sh.000300,3904.0990,3947.0390,3902.3770,3947.0390,3907.9290,8216102400,123227172864.0000,1.000786
2019-11-20,sh.000300,3940.1340,3943.2270,3901.9860,3907.8640,3947.0390,7681533184,118003064832.0000,-0.992516
2019-11-21,sh.000300,3894.5390,3901.8260,3875.9680,3889.5980,3907.8640,6913053696,104147771392.0000,-0.467416
2019-11-22,sh.000300,3894.1740,3918.8380,3833.5030,3849.9940,3889.5980,9104263936,146981163008.0000,-1.018203
2019-11-25,sh.000300,3850.9660,3878.2500,3839.4200,3878.2060,3849.9940,10606628864,140851077120.0000,0.732780
2019-11-26,sh.000300,3893.4340,3899.1090,3869.5940,3891.6530,3878.2060,11151353600,140213633024.0000,0.346732
2019-11-27,sh.000300,3883.4290,3889.9780,3862.7010,3875.6180,3891.6530,7643730432,107238821888.0000,-0.412036
2019-11-28,sh.000300,3877.9010,3887.6900,3852.0100,3862.3020,3875.6180,6523011840,87081787392.0000,-0.343584
2019-11-29,sh.000300,3857.1880,3861.6580,3804.8290,3828.6700,3862.3020,7414433024,116200558592.0000,-0.870776
2019-12-02,sh.000300,3835.5120,3854.7500,3829.3120,3836.0580,3828.6700,7741217280,109992591360.0000,0.192965
2019-12-03,sh.000300,3829.2120,3851.1200,3811.6280,3851.0870,3836.0580,7361124096,108703715328.0000,0.391782
2019-12-04,sh.000300,3841.6620,3852.9920,3831.0740,3849.8190,3851.0870,7968338432,109646344192.0000,-0.032926
2019-12-05,sh.000300,3863.6080,3883.4030,3859.8220,3879.3630,3849.8190,8905119232,129357594624.0000,0.767413
2019-12-06,sh.000300,3885.0580,3902.3850,3878.7000,3902.3850,3879.3630,7864888832,116424777728.0000,0.593448
2019-12-09,sh.000300,3909.5290,3911.9680,3885.2500,3895.4460,3902.3850,9535380736,130873098240.0000,-0.177814
2019-12-10,sh.000300,3886.4440,3900.9590,3882.0870,3900.3840,3895.4460,8626292736,121118412800.0000,0.126763
2019-12-11,sh.000300,3907.1590,3909.3850,3890.3410,3902.7490,3900.3840,9976548096,127690403840.0000,0.060635
2019-12-12,sh.000300,3908.4530,3908.4530,3886.1180,3891.0240,3902.7490,8470832896,117874315264.0000,-0.300429
2019-12-13,sh.000300,3928.0040,3969.4560,3925.2750,3968.2210,3891.0240,14857134848,201018884096.0000,1.983976
2019-12-16,sh.000300,3970.7090,3987.5860,3953.5120,3987.5460,3968.2210,14848667136,202154897408.0000,0.486994
2019-12-17,sh.000300,3987.7420,4067.1350,3984.5190,4041.7990,3987.5460,20116293632,251637866496.0000,1.360561
2019-12-18,sh.000300,4039.7240,4057.6400,4025.3430,4032.7820,4041.7990,15135176448,197620207616.0000,-0.223094
2019-12-19,sh.000300,4034.6150,4038.5430,4014.8950,4027.1490,4032.7820,11790055936,152553807872.0000,-0.139680
2019-12-20,sh.000300,4032.1510,4046.7260,4014.9290,4017.2520,4027.1490,12126766336,158460231680.0000,-0.245757
2019-12-23,sh.000300,4014.6920,4032.1720,3964.3790,3967.0960,4017.2520,12281624576,162048262144.0000,-1.248515
2019-12-24,sh.000300,3971.5600,3994.5090,3963.6650,3992.9580,3967.0960,9598904576,122499162112.0000,0.651913
2019-12-25,sh.000300,3988.6570,4000.5550,3976.3550,3990.8670,3992.9580,9493889024,131896467456.0000,-0.052367
2019-12-26,sh.000300,3993.6680,4025.9870,3993.5410,4025.9870,3990.8670,10886064128,140814966784.0000,0.880009
2019-12-27,sh.000300,4029.2450,4066.7960,4019.7220,4022.0270,4025.9870,15092641024,195090415616.0000,-0.098361
2019-12-30,sh.000300,4015.5190,4083.6900,4001.4950,4081.6330,4022.0270,15597148928,216814661632.0000,1.481989
2019-12-31,sh.000300,4077.7510,4098.1440,4069.0080,4096.5820,4081.6330,12326425856,173119348736.0000,0.366250
2020-01-02,sh.000300,4121.3480,4172.6550,4121.3480,4152.2400,4096.5820,18211677184,270105530368.0000,1.358645
2020-01-03,sh.000300,4161.2180,4164.2980,4131.8640,4144.9640,4152.2400,14282624512,215216287744.0000,-0.175231
2020-01-06,sh.000300,4120.5210,4170.6380,4102.3790,4129.2950,4144.9640,17530995200,250182070272.0000,-0.378025
2020-01-07,sh.000300,4137.4010,4161.2500,4135.0970,4160.2270,4129.2950,13948903168,196389060608.0000,0.749087
2020-01-08,sh.000300,4139.6310,4149.8130,4101.9800,4112.3170,4160.2270,16758585088,212406263808.0000,-1.151620
2020-01-09,sh.000300,4145.5340,4165.6570,4143.5920,4164.3690,4112.3170,13688632320,200150351872.0000,1.265758
2020-01-10,sh.000300,4177.5770,4180.9770,4148.4810,4163.1840,4164.3690,11303171840,177827414016.0000,-0.028456
2020-01-13,sh.000300,4166.9250,4203.9880,4148.6000,4203.9880,4163.1840,11969198336,199795490816.0000,0.980115
2020-01-14,sh.000300,4215.1570,4223.5070,4188.0800,4189.8860,4203.9880,12932078336,196221263872.0000,-0.335443
2020-01-15,sh.000300,4186.8810,4193.8680,4150.8790,4166.7340,4189.8860,10463313664,163081932800.0000,-0.552569
2020-01-16,sh.000300,4174.8170,4175.2930,4142.1790,4149.0430,4166.7340,10026764288,156242505728.0000,-0.424577
2020-01-17,sh.000300,4162.1930,4177.0280,4141.6440,4154.8530,4149.0430,9872568320,166591590400.0000,0.140032
2020-01-20,sh.000300,4170.7360,4185.9620,4149.4870,4185.8300,4154.8530,12240914688,202692288512.0000,0.745562
2020-01-21,sh.000300,4165.0200,4165.0200,4113.3250,4114.3080,4185.8300,13052750592,204586881024.0000,-1.708669
2020-01-22,sh.000300,4093.8000,4141.1770,4046.4860,4131.9310,4114.3080,12675876352,208136151040.0000,0.428334
2020-01-23,sh.000300,4093.3220,4103.5240,3972.3930,4003.9010,4131.9310,16035760384,250409357312.0000,-3.098551
2020-02-03,sh.000300,3639.9080,3732.1570,3639.9080,3688.3570,4003.9010,15755964672,243303104512.0000,-7.880914
2020-02-04,sh.000300,3652.0030,3786.8620,3652.0030,3785.6370,3688.3570,21393332736,298165768192.0000,2.637489
2020-02-05,sh.000300,3801.0990,3866.0100,3781.6130,3828.5270,3785.6370,17492552448,264042921984.0000,1.132967
2020-02-06,sh.000300,3841.7530,3914.9150,3806.9600,3899.7750,3828.5270,17646223616,262820089856.0000,1.860977
2020-02-07,sh.000300,3879.5530,3899.8830,3849.7120,3899.8690,3899.7750,15173175808,237508816896.0000,0.002410
2020-02-10,sh.000300,3872.3730,3920.1660,3861.0060,3916.0050,3899.8690,14840696832,229625442304.0000,0.413757
2020-02-11,sh.000300,3926.4200,3970.5220,3915.7070,3952.4640,3916.0050,14344167424,219307118592.0000,0.931025
2020-02-12,sh.000300,3945.6660,3984.4320,3940.6660,3984.4320,3952.4640,12671032064,200776708096.0000,0.808812
2020-02-13,sh.000300,3985.8750,3999.5490,3950.1420,3959.9180,3984.4320,14500184320,228605964288.0000,-0.615245
2020-02-14,sh.000300,3954.2340,4001.5620,3954.0230,3987.7340,3959.9180,14323980288,222895075328.0000,0.702439
2020-02-17,sh.000300,3999.6510,4077.4460,3999.6510,4077.4240,3987.7340,18277896960,273067819008.0000,2.249147
2020-02-18,sh.000300,4069.8310,4076.3880,4027.7850,4057.5100,4077.4240,16323621888,242552516608.0000,-0.488397
2020-02-19,sh.000300,4049.5860,4085.1700,4042.8450,4051.3100,4057.5100,16904644096,257554534400.0000,-0.152803
2020-02-20,sh.000300,4062.8960,4148.5280,4055.8100,4144.6560,4051.3100,21223262464,310835589120.0000,2.304094
2020-02-21,sh.000300,4134.8740,4184.4370,4130.1670,4149.4900,4144.6560,21721360384,326564003840.0000,0.116632
2020-02-24,sh.000300,4131.8360,4149.0100,4097.1750,4132.8380,4149.4900,21286930432,326387802112.0000,-0.401302
2020-02-25,sh.000300,4066.3020,4126.7070,4020.9070,4123.8540,4132.8380,24416783104,372213719040.0000,-0.217381
2020-02-26,sh.000300,4070.0990,4132.7810,4061.1250,4073.0150,4123.8540,26109406208,366022418432.0000,-1.232803
2020-02-27,sh.000300,4084.0780,4110.5270,4067.4400,4084.8750,4073.0150,18129097984,282050207744.0000,0.291185
2020-02-28,sh.000300,3988.7270,4031.1450,3928.0660,3940.0480,4084.8750,23027509248,330358906880.0000,-3.545445
2020-03-02,sh.000300,3968.8430,4092.5390,3968.8430,4069.6660,3940.0480,21931355904,317426204672.0000,3.289757
2020-03-03,sh.000300,4125.1350,4147.6520,4067.9090,4091.3610,4069.6660,21936977664,330802585600.0000,0.533090
2020-03-04,sh.000300,4078.4990,4115.2610,4060.7290,4115.0520,4091.3610,18242472960,281784864768.0000,0.579049
2020-03-05,sh.000300,4150.2100,4215.8510,4127.0380,4206.7250,4115.0520,23182311424,362838831104.0000,2.227748
